time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
127,1270,46.27362093000001,0,2.62,1386,0.0003,0.021853625774383545,-0.0002165079087719235,0.9706835746765137,0.2,2005.053466796875,-4.167179346084595,5.501509e-06,0.0,126,4840.42138671875,,
,1280,,,,,0.0003,0.008626937866210938,6.168484687796294e-05,0.9706120491027832,0.2,129.14915466308594,-4.166936635971069,1.4781953e-06,0.0,127,534.0011138916016,26.643181085586548,3.0
128,1280,47.006148190000005,0,2.63,1394,,,,,,,,,,,,,
129,1290,46.54645670000001,0,2.66,1397,0.0003,0.0016766786575317383,-0.0005414009210653603,0.9705524444580078,0.2,3729.500732421875,-4.166718006134033,1.9907952e-06,0.0,128,4553.411071777344,,
130,1300,44.065171179999986,0,2.65,1402,0.0003,0.005399763584136963,0.00016309022903460146,0.9705041646957397,0.2,975.08154296875,-4.166546583175659,1.1622906e-06,0.0,129,3202.8219604492188,,
131,1310,46.15429039,0,2.69,1405,0.0003,0.00654757022857666,-0.0005821168422697198,0.9704736471176147,0.2,175.1025848388672,-4.16640567779541,3.2067298e-06,0.0,130,322.2580871582031,,
,1320,,,,,0.0003,-0.009125590324401855,-0.0012089610565455544,0.9704488515853882,0.2,7005.7763671875,-4.166316032409668,2.8312206e-06,0.0,131,8295.363647460938,205.32213973999023,5.0
132,1320,48.457706420000015,0,2.73,1415,,,,,,,,,,,,,
133,1330,48.819315460000006,0,2.74,1418,0.0003,-0.04367661476135254,0.0001553297013741073,0.9704059958457947,0.2,568.974853515625,-4.166228771209717,5.7935717e-06,0.0,132,1750.9209594726562,,
134,1340,49.543152809999995,0,2.76,1423,0.0003,-0.03661322593688965,-0.0007131278747691816,0.9703626036643982,0.2,2754.761962890625,-4.166091442108154,2.348423e-06,0.0,133,5248.75537109375,,
135,1350,47.70796152999999,0,2.73,1427,0.0003,0.04618418216705322,-0.0007879138109272432,0.9703269004821777,0.2,747.6881103515625,-4.165957450866699,2.503395e-06,0.0,134,2571.99365234375,,
,1360,,,,,0.0003,0.030204355716705322,-0.0004660248698202807,0.9702970385551453,0.2,613.6085205078125,-4.1658594608306885,1.9431116e-06,0.0,135,3184.2859497070312,50.895026206970215,3.0
136,1360,50.14605796,0,2.7,1435,,,,,,,,,,,,,
137,1370,53.06826985,0,2.77,1438,0.0003,-0.006809234619140625,-0.0001637339650191194,0.9702121019363403,0.2,326.0594177246094,-4.165758371353149,9.894371e-07,0.0,136,1788.0531616210938,,
138,1380,51.936399040000005,0,2.76,1442,0.0003,-0.02131342887878418,-0.0020413220394401854,0.9700672626495361,0.2,11846.4794921875,-4.165404558181763,9.661913e-05,0.0,137,12409.402526855469,,
139,1390,52.309883340000006,0,2.74,1520,0.0003,-0.04651939868927002,-0.004536151885986328,0.9699546098709106,0.2,2882.116455078125,-4.164982557296753,5.455613e-05,0.0,138,8291.62353515625,,
,1400,,,,,0.0003,-0.03193557262420654,-0.002037000656127219,0.9698524475097656,0.2,381.2852783203125,-4.164662837982178,2.861023e-05,0.0,139,1188.0881652832031,191.35679531097412,5.0
140,1400,53.082871219999994,0,2.76,1529,,,,,,,,,,,,,
141,1410,52.09070256,0,2.74,1533,0.0003,0.01520472764968872,0.0011100650299340487,0.9697552919387817,0.2,2773.970703125,-4.164345026016235,2.6327372e-05,0.0,140,6243.984130859375,,
142,1420,52.29676816,0,2.73,1537,0.0003,0.05716758966445923,0.003709751507267267,0.9695895910263062,0.2,453.5634765625,-4.163989067077637,4.4453143e-05,0.0,141,701.7919311523438,,
143,1430,50.848474589999995,0,2.72,1542,0.0003,-0.010996460914611816,0.001620346331037581,0.9694499373435974,0.2,2114.543212890625,-4.16350793838501,1.5085936e-05,0.0,142,5867.269775390625,,
,1440,,,,,0.0003,-0.20605063438415527,-0.0015669703250758005,0.9693564176559448,0.2,217.5227813720703,-4.1631176471710205,6.407499e-05,0.0,143,551.71923828125,5.093839406967163,5.0
144,1440,52.45360393,0,2.75,1551,,,,,,,,,,,,,
145,1450,53.42745940999999,0,2.72,1554,0.0003,-0.01626896858215332,-0.0016667798161478231,0.969271183013916,0.2,3502.122314453125,-4.16283655166626,1.3750791e-05,0.0,144,6233.955322265625,,
146,1460,55.33908924,0,2.73,1557,0.0003,-0.001613616943359375,-0.001844021724537015,0.9691950082778931,0.2,2761.196044921875,-4.1625800132751465,9.667873e-06,0.0,145,4345.035888671875,,
147,1470,54.77576755,0,2.72,1561,0.0003,-0.01970195770263672,0.00028677882510241837,0.9691205024719238,0.2,1367.0982666015625,-4.162344932556152,1.5437603e-06,0.0,146,2919.60693359375,,
,1480,,,,,0.0003,-0.025784850120544434,0.0002631783427204937,0.9690473079681396,0.2,1650.779052734375,-4.162123918533325,1.0555983e-05,0.0,147,6709.336669921875,65.19923400878906,3.0
148,1480,55.91953875,0,2.76,1595,,,,,,,,,,,,,
149,1490,57.13956152,0,2.74,1600,0.0003,0.008095085620880127,0.0008787810686046171,0.968970000743866,0.2,936.7351684570312,-4.161878347396851,6.6637995e-06,0.0,148,1393.1560668945312,,
150,1500,58.93935708,0,2.77,1603,0.0003,0.005038440227508545,0.0025628179311751875,0.968894362449646,0.2,851.0537719726562,-4.161652565002441,4.3576958e-05,0.0,149,3426.9710083007812,,
151,1510,59.75504924999999,0,2.84,1636,0.0003,-0.012395262718200684,0.0001889824896359471,0.9688109755516052,0.2,109.44644927978516,-4.161408185958862,2.8014183e-06,0.0,150,6843.224388122559,,
,1520,,,,,0.0003,-0.02747941017150879,5.25176525116855e-05,0.9687455892562866,0.2,1243.3387451171875,-4.161154270172119,3.4987927e-06,0.0,151,1867.427978515625,115.52265417575836,5.0
152,1520,61.03537825999999,0,2.86,1793,,,,,,,,,,,,,
153,1530,58.83922612000001,0,2.84,1797,0.0003,-0.02062356472015381,-0.0022805870976299047,0.968677282333374,0.2,744.249267578125,-4.160956382751465,1.6778708e-05,0.0,152,4310.318054199219,,
154,1540,59.52849961999999,0,2.8,1801,0.0003,-0.015881657600402832,-0.001124125719069724,0.9686050415039062,0.2,859.03955078125,-4.160731554031372,1.4275312e-05,0.0,153,7596.872375488281,,
155,1550,61.35517901,0,2.85,1804,0.0003,-0.0061991214752197266,0.0005251407739708114,0.968535304069519,0.2,2646.161865234375,-4.16050386428833,6.3717366e-06,0.0,154,3281.7504272460938,,
,1560,,,,,0.0003,-0.058376193046569824,0.0018594622844831932,0.9684647917747498,0.2,609.0350952148438,-4.160294532775879,9.387732e-06,0.0,155,1269.1382446289062,-5.0,1.0
156,1560,63.51057026999999,0,2.91,1810,,,,,,,,,,,,,
157,1570,63.503644969999996,0,2.91,1814,0.0003,0.02991926670074463,-0.00032629968482034144,0.9683892130851746,0.2,767.669921875,-4.1600682735443115,7.033348e-07,0.0,156,2514.6481323242188,,
158,1580,62.58486653999999,0,2.84,1818,0.0003,0.01057964563369751,0.0003565579710995692,0.9683194160461426,0.2,5529.59423828125,-4.159829616546631,2.9921532e-06,0.0,157,9942.86083984375,,
159,1590,60.36262893999999,0,2.84,1823,0.0003,0.020325779914855957,-0.0003350138838866812,0.9682595729827881,0.2,1014.2597045898438,-4.159621715545654,3.784895e-06,0.0,158,5299.2042236328125,,
,1600,,,,,0.0003,0.032113492488861084,0.0019911616574974644,0.9681495428085327,0.2,161.4790496826172,-4.159399509429932,1.3130903e-05,0.0,159,321.4789581298828,114.26214051246643,5.0
160,1600,59.7449747,0,2.78,1861,,,,,,,,,,,,,
161,1610,59.150143310000004,0,2.74,1888,0.0003,0.01882481575012207,-0.00021210909762814367,0.9680578112602234,0.2,585.6118774414062,-4.159061908721924,1.00493435e-05,0.0,160,8522.11572265625,,
162,1620,59.083684540000014,0,2.78,1935,0.0003,0.006857335567474365,-0.0015639842255041891,0.9679752588272095,0.2,4323.75244140625,-4.158786058425903,5.3346157e-06,0.0,161,5270.10400390625,,
163,1630,57.2206901,0,2.75,1940,0.0003,0.04882609844207764,0.0006760001182559705,0.9679014086723328,0.2,933.7650146484375,-4.158536672592163,1.7523765e-06,0.0,162,1538.536865234375,,
,1640,,,,,0.0003,0.0005245208740234375,-0.0003136992570986763,0.9678292274475098,0.2,428.6695861816406,-4.1583075523376465,1.4185906e-06,0.0,163,603.1498413085938,-5.0,1.0
164,1640,55.48303009999999,0,2.71,1949,,,,,,,,,,,,,
165,1650,53.06702145,0,2.66,1953,0.0003,0.001467585563659668,-0.0008911132928917098,0.9677712917327881,0.2,2163.9228515625,-4.158092021942139,7.8082085e-06,0.0,164,2546.935028076172,,
166,1660,54.26792745000001,0,2.66,1956,0.0003,0.0284082293510437,-0.0015409588813781738,0.9677028656005859,0.2,275.1453552246094,-4.157896518707275,7.721186e-05,0.0,165,594.0800476074219,,
167,1670,49.99071470999999,0,2.57,2018,0.0003,-0.020521879196166992,-0.0003489196242298931,0.96763676404953,0.2,2244.42822265625,-4.1576855182647705,2.0545722e-05,0.0,166,3312.5233154296875,,
,1680,,,,,0.0003,0.09105592966079712,0.0016866088146345604,0.9675722122192383,0.2,252.1778106689453,-4.157469749450684,2.169609e-05,0.0,167,480.4135284423828,-10.0,2.0
168,1680,49.73032894,0,2.59,2024,,,,,,,,,,,,,
169,1690,51.22180225,0,2.58,2029,0.0003,-0.02249455451965332,0.002050256822258234,0.967521071434021,0.2,991.20263671875,-4.1572911739349365,2.065301e-05,0.0,168,3672.6856079101562,,
170,1700,49.628173690000004,0,2.57,2032,0.0003,-0.0021523237228393555,0.00042479636031167445,0.9674323797225952,0.2,3072.92529296875,-4.157088279724121,5.930662e-06,0.0,169,3407.836181640625,,
171,1710,48.30177552,0,2.58,2036,0.0003,-0.029311776161193848,-4.0632488524039445e-05,0.9673579931259155,0.2,797.8314208984375,-4.156829357147217,2.69413e-06,0.0,170,2548.4515991210938,,
,1720,,,,,0.0003,0.03869616985321045,-0.0009051054716109341,0.9672591090202332,0.2,270.3434143066406,-4.156551837921143,3.606081e-06,0.0,171,765.2412719726562,-9.715590715408325,4.0
172,1720,49.46709518000001,0,2.62,2045,,,,,,,,,,,,,
173,1730,50.44269321000001,0,2.63,2142,0.0003,0.07361549139022827,-0.006394621916115284,0.9671952128410339,0.2,3460.6943359375,-4.156280517578125,0.00010254383,0.0,172,6909.934326171875,,
174,1740,53.41760772,0,2.65,2145,0.0003,-0.03221166133880615,0.005988586135210028,0.9671404361724854,0.2,3151.1787109375,-4.15608549118042,5.5855515e-05,0.0,173,5858.83203125,,
175,1750,52.43855998,0,2.67,2149,0.0003,-0.03276944160461426,0.0012500137323510074,0.9670950770378113,0.2,8711.5625,-4.155919075012207,1.7148257e-05,0.0,174,17405.2021484375,,
,1760,,,,,0.0003,-0.005621075630187988,0.0006848469260134493,0.9670546054840088,0.2,936.97509765625,-4.155779123306274,6.4194205e-06,0.0,175,1186.8121795654297,103.6954460144043,3.0
176,1760,52.62572714,0,2.68,2196,,,,,,,,,,,,,
177,1770,52.00919796,0,2.68,2199,0.0003,0.035992562770843506,0.0005816936492912816,0.9670159220695496,0.2,1132.2020263671875,-4.155653953552246,8.022786e-06,0.0,176,1318.0153503417969,,
178,1780,50.983921179999996,0,2.66,2203,0.0003,-0.000693202018737793,-0.0008013725280759942,0.9669622182846069,0.2,728.2318725585938,-4.155526399612427,5.2809714e-06,0.0,177,2079.5632934570312,,
179,1790,49.46221432,0,2.63,2207,0.0003,-0.031781911849975586,0.00044647455215462983,0.9668775796890259,0.2,365.3438415527344,-4.155325651168823,9.316206e-06,0.0,178,959.1231689453125,,
,1800,,,,,0.0003,0.03722643852233887,-0.0023585916031150234,0.9667813181877136,0.2,1194.7181396484375,-4.155059099197388,5.2756073e-05,0.0,179,3594.057861328125,258.66002655029297,5.0
180,1800,47.09228284999999,0,2.63,2218,,,,,,,,,,,,,
181,1810,51.114066869999995,0,2.69,2221,0.0003,-0.020048141479492188,0.00018978119187451625,0.9666882753372192,0.2,2621.461669921875,-4.154745817184448,6.9379807e-06,0.0,180,13470.364501953125,,
182,1820,51.527521590000006,0,2.68,2223,0.0003,-0.015250444412231445,0.003257560683415761,0.966608464717865,0.2,2401.627685546875,-4.154466152191162,2.9611589e-05,0.0,181,7116.04443359375,,
183,1830,54.06920993000001,0,2.75,2226,0.0003,0.00983583927154541,-0.0015492476290090984,0.9665476083755493,0.2,3095.1025390625,-4.15423059463501,1.2654066e-05,0.0,182,5043.2349853515625,,
,1840,,,,,0.0003,-0.009968161582946777,-0.0002787470817562365,0.9664931297302246,0.2,2883.313720703125,-4.154046058654785,2.0563602e-05,0.0,183,6276.627197265625,258.29602813720703,5.0
184,1840,56.029241270000014,0,2.79,2235,,,,,,,,,,,,,
185,1850,57.63685137,0,2.8,2238,0.0003,0.009943068027496338,-0.00034515560837466985,0.9664428234100342,0.2,3626.200439453125,-4.153876304626465,5.90086e-07,0.0,184,4957.8870849609375,,
186,1860,61.34234762,0,2.87,2240,0.0003,0.03529912233352661,-0.0008560031652447009,0.9664016962051392,0.2,6136.2138671875,-4.153725624084473,6.133318e-06,0.0,185,11564.25732421875,,
187,1870,60.72353446000001,0,2.88,2280,0.0003,-0.0001380443572998047,0.00031667353468911585,0.9663679599761963,0.2,5828.15869140625,-4.1536033153533936,3.6895276e-06,0.0,186,12285.86083984375,,
,1880,,,,,0.0003,-0.09082567691802979,-0.002979058073833585,0.9663147926330566,0.2,267.3229064941406,-4.153481483459473,0.000106221436,0.0,187,569.0726013183594,9.493826866149902,2.0
188,1880,61.75375629,0,2.89,2287,,,,,,,,,,,,,
189,1890,61.57940788999999,0,2.87,2292,0.0003,0.03258460760116577,-0.000730538391508162,0.9661309123039246,0.2,465.4173889160156,-4.153199672698975,8.927584e-05,0.0,188,764.1002197265625,,
190,1900,61.65341194,0,2.87,2338,0.0003,0.010700404644012451,-0.008268928527831676,0.965964674949646,0.2,6420.48291015625,-4.152621269226074,0.000116080046,0.0,189,7649.384521484375,,
191,1910,61.43312952000001,0,2.87,2342,0.0003,-0.00808870792388916,-0.0015169739956037986,0.9658041000366211,0.2,1144.7471923828125,-4.152095079421997,4.2897464e-05,0.0,190,1563.8638305664062,,
,1920,,,,,0.0003,-0.016747117042541504,0.0023080439306797373,0.9656789302825928,0.2,1148.3564453125,-4.151615858078003,5.0848725e-05,0.0,191,1451.5276489257812,12.192251205444336,2.0
192,1920,62.38987682000001,0,2.9,2349,,,,,,,,,,,,,
193,1930,61.17420663000001,0,2.88,2353,0.0003,0.01360863447189331,-0.005189514160155895,0.9655777812004089,0.2,1977.986083984375,-4.15123987197876,7.476807e-05,0.0,192,6223.3031005859375,,
194,1940,66.60299755,0,2.94,2356,0.0003,0.01620936393737793,0.0015406608581542969,0.9654871225357056,0.2,286.7647705078125,-4.150930404663086,3.8003924e-05,0.0,193,2204.5035095214844,,
195,1950,66.13249581999999,0,2.93,2359,0.0003,-0.006781220436096191,0.00011323690851128276,0.9654132723808289,0.2,3290.47607421875,-4.150648832321167,2.7143955e-05,0.0,194,11726.287353515625,,
,1960,,,,,0.0003,0.0420871376991272,0.0030681550502777988,0.965366780757904,0.2,583.6700439453125,-4.150430917739868,3.9893388e-05,0.0,195,2357.8256225585938,-5.0,1.0
196,1960,67.59789616,0,2.94,2367,,,,,,,,,,,,,
197,1970,69.67458487,0,3.0,2372,0.0003,-0.12413406372070312,0.0014974415535107255,0.9653233885765076,0.2,639.012451171875,-4.150301218032837,3.0219555e-06,0.0,196,3105.4301147460938,,
198,1980,69.35493899,0,2.98,2398,0.0003,0.014638960361480713,0.0005092084757052362,0.9652854800224304,0.2,2194.607421875,-4.150147438049316,3.4809113e-06,0.0,197,3899.5084228515625,,
199,1990,69.89380827,0,3.03,2402,0.0003,-0.05256056785583496,-0.0001329302787782538,0.9652584791183472,0.2,1483.0347900390625,-4.150040149688721,1.8477441e-07,0.0,198,2060.2545776367188,,
,2000,,,,,0.0003,0.009356379508972168,0.00010395049903300091,0.9652255773544312,0.2,2483.8271484375,-4.149946451187134,3.7372113e-06,0.0,199,4277.84375,7.482613563537598,2.0
200,2000,68.65206991000001,0,2.99,2411,,,,,,,,,,,,,
201,2010,70.05759683000001,0,3.01,2415,0.0003,-0.06502234935760498,0.00013468265824467807,0.965201735496521,0.2,301.54583740234375,-4.149846792221069,5.614758e-06,0.0,200,569.5289306640625,,
202,2020,70.65364478999999,0,2.97,2419,0.0003,-0.0021997690200805664,0.0009690404287550081,0.9651755690574646,0.2,2184.085205078125,-4.149765491485596,2.4676324e-06,0.0,201,4236.83447265625,,
203,2030,67.43691342000001,0,2.88,2425,0.0003,0.013143420219421387,4.177093505930429e-05,0.9651565551757812,0.2,5014.79638671875,-4.149684190750122,6.0796737e-07,0.0,202,11702.77783203125,,
,2040,,,,,0.0003,0.023209989070892334,7.963180360448519e-06,0.9651423692703247,0.2,4406.833984375,-4.149628162384033,3.874302e-07,0.0,203,11982.50048828125,101.41647720336914,3.0
204,2040,68.95745626,0,2.9,2434,,,,,,,,,,,,,
205,2050,70.57403934999998,0,2.92,2437,0.0003,-0.04197514057159424,0.00026485920534469187,0.965136706829071,0.2,1970.3946533203125,-4.149580478668213,3.874302e-07,0.0,204,3511.0048828125,,
206,2060,72.57260568999999,0,2.94,2440,0.0003,-0.03855764865875244,-0.0006456613773480058,0.9651397466659546,0.2,1531.4219970703125,-4.149573802947998,3.7133693e-06,0.0,205,2872.1456298828125,,
207,2070,75.1050316,0,2.93,2443,0.0003,0.015524208545684814,0.0005203724256714892,0.9651409983634949,0.2,3858.582763671875,-4.149580478668213,1.1622906e-06,0.0,206,10790.048095703125,,
,2080,,,,,0.0003,-0.0018913745880126953,0.000373262184439227,0.9651402235031128,0.2,2993.06591796875,-4.149580001831055,1.6033649e-06,0.0,207,14420.320068359375,45.01837158203125,3.0
208,2080,76.81158220999998,0,2.94,2453,,,,,,,,,,,,,
209,2090,72.60004389000001,0,2.88,2458,0.0003,-0.09348368644714355,0.00025010108947753906,0.9651157259941101,0.2,757.9804077148438,-4.149533033370972,1.0412931e-05,0.0,208,1168.498291015625,,
210,2100,71.74264227,0,2.88,2505,0.0003,0.013742446899414062,-0.00019015670113731176,0.9651121497154236,0.2,604.2068481445312,-4.149491786956787,5.251169e-06,0.0,209,1991.9495239257812,,
211,2110,72.47789118,0,2.9,2509,0.0003,-0.02019190788269043,0.00020334720611714374,0.9651119709014893,0.2,791.4024658203125,-4.14948296546936,2.1201373e-05,0.0,210,4711.536071777344,,
,2120,,,,,0.0003,-0.051627397537231445,0.004551136586815829,0.9651102423667908,0.2,7020.7197265625,-4.149483919143677,8.155704e-05,0.0,211,8543.784423828125,2.9880518913269043,2.0
212,2120,71.01120421000002,0,2.85,2518,,,,,,,,,,,,,
213,2130,66.22998434,0,2.75,2522,0.0003,0.03126627206802368,-0.0009544968954289246,0.9651272296905518,0.2,307.5917663574219,-4.149478197097778,5.1498414e-06,0.0,212,1802.4329223632812,,
214,2140,64.49913910000001,0,2.7,2549,0.0003,0.008428633213043213,-0.0005791366333141035,0.9651533961296082,0.2,354.7181396484375,-4.149552345275879,2.3877621e-05,0.0,213,6305.300842285156,,
215,2150,65.03552835,0,2.71,2553,0.0003,0.007246494293212891,0.0016581564908850766,0.9651621580123901,0.2,1038.5716552734375,-4.149616718292236,2.4950505e-05,0.0,214,1582.2556762695312,,
,2160,,,,,0.0003,-0.049649834632873535,-0.00011290907714300857,0.965157687664032,0.2,2307.83251953125,-4.149630546569824,2.5629997e-06,0.0,215,2964.960205078125,-10.0,2.0
216,2160,66.09967078,0,2.75,2560,,,,,,,,,,,,,
217,2170,61.768371159999994,0,2.66,2564,0.0003,-0.10812687873840332,0.0009768784511834383,0.9651385545730591,0.2,246.546142578125,-4.149602174758911,7.4267386e-06,0.0,216,550.699462890625,,
218,2180,64.83032176,0,2.73,2567,0.0003,-0.015339016914367676,0.0011277079349385488,0.9651176333427429,0.2,386.9986877441406,-4.149533987045288,4.017353e-06,0.0,217,2370.902557373047,,
219,2190,66.07653534,0,2.72,2570,0.0003,0.015336275100708008,-0.00038068293942927767,0.96509850025177,0.2,1068.5989990234375,-4.1494762897491455,1.09732155e-05,0.0,218,3222.1998291015625,,
,2200,,,,,0.0003,0.030808627605438232,-0.00018984676280453527,0.9650746583938599,0.2,8740.82421875,-4.149407148361206,1.9192696e-06,0.0,219,10113.121948242188,120.88435745239258,5.0
220,2200,68.04750629000002,0,2.78,2579,,,,,,,,,,,,,
221,2210,65.29887146,0,2.76,2585,0.0003,-0.01481926441192627,-0.0001939773646881804,0.9650513529777527,0.2,1800.17822265625,-4.149332284927368,5.7816504e-07,0.0,220,2053.5486602783203,,
222,2220,61.91347503,0,2.73,2589,0.0003,0.004171252250671387,0.0003178954240867782,0.965024471282959,0.2,870.1824340820312,-4.149259567260742,2.3245811e-06,0.0,221,5275.485534667969,,
223,2230,62.21752985,0,2.74,2592,0.0003,0.005376636981964111,0.00030747056007385254,0.9650155305862427,0.2,815.424072265625,-4.149177312850952,9.006262e-06,0.0,222,1499.5000610351562,,
,2240,,,,,0.0003,-0.00632786750793457,-0.0004694819508586079,0.9650051593780518,0.2,963.6494750976562,-4.149163007736206,3.7550926e-06,0.0,223,2321.8182373046875,35.90338134765625,3.0
224,2240,64.09842678,0,2.8,2602,,,,,,,,,,,,,
225,2250,65.84061127,0,2.83,2606,0.0003,-0.041864633560180664,0.0021840750705450773,0.964991569519043,0.2,754.4494018554688,-4.1491289138793945,2.0563602e-05,0.0,224,1931.0830688476562,,
226,2260,67.78405735999999,0,2.88,2641,0.0003,0.0008396506309509277,-0.0004295922990422696,0.9649717807769775,0.2,1441.52734375,-4.1490771770477295,1.7285347e-06,0.0,225,4000.0181884765625,,
227,2270,72.44177108999999,0,2.94,2644,0.0003,-0.039940834045410156,-0.0009183705085886729,0.9649519920349121,0.2,1688.43017578125,-4.149014472961426,4.7922135e-06,0.0,226,3460.0201416015625,,
